NIT,NOMBRE,CALIFICACION_PROMEDIO
63132755,Thomas-Thomas,4
48340724,Calderon-Goodman,4
24233699,Sawyer-Cabrera,4
16084568,"Hoffman, Mason and Anderson",1
30508149,"Shaw, Brooks and Elliott",4
16396609,Trujillo Group,4
78488854,"Randall, Berry and Johnson",2
56069563,"Bradshaw, Watkins and Randolph",1
73033271,"Taylor, Weaver and Young",1
43817351,"Taylor, Williams and Ponce",5
70299038,George Inc,3
11980162,Mccoy-Bryant,1
41868676,Cummings PLC,1
99704612,"Schwartz, Carey and Schneider",3
37014896,Smith Ltd,5
07597213,"Little, Garner and Harrison",4
35848042,"Chavez, Perez and Salas",1
45350146,Moore-Garcia,5
34911792,"Morris, Miller and Thompson",4
25805031,Bolton Ltd,4
77508881,Haley-Anderson,1
09067028,Lucas-Ward,5
92856769,Roberts-Mooney,2
60898838,Ingram Inc,1
46755216,"Spence, Brown and Parker",2
24986854,Stone-Turner,3
64402529,Harris-Thomas,5
44407292,Lee-Rodriguez,3
49532876,Lewis Group,5
67434015,"Walker, Liu and Shelton",4
84977045,Palmer-King,5
06651138,Murray-Horn,1
71331805,Johnson-Cox,5
49056099,Martin Ltd,1
27893524,"Estrada, Carr and Allison",2
26274812,Payne LLC,3
56725711,Sosa and Sons,5
71612034,Wright-Brown,4
64625027,Chandler-Carr,5
44771355,Hoffman-Mccarthy,4
34762769,"Rodriguez, Miller and Franco",4
41019658,Collins-Reed,2
91984630,Burke-White,4
44745912,"Phelps, Price and Peters",3
73565574,Mahoney-Scott,1
56911183,Smith Ltd,3
02948799,"Floyd, Butler and Thomas",2
21201899,"Reyes, Torres and Phillips",2
20333317,"Garcia, Woods and Stephenson",2
28023739,"Garza, Khan and Robinson",2
96368626,King-Weber,1
64261843,Obrien Group,5
71414232,"Hudson, Harris and Santiago",1
89474815,Fletcher-Thompson,1
39618214,Barajas Ltd,3
07199943,"Proctor, Wolfe and Patterson",5
64740249,Smith-Marshall,3
85486348,Glass LLC,1
98443598,Robbins-Hess,2
11396734,"Vazquez, Webb and Kennedy",3
32574715,"Brooks, Galvan and Duffy",2
57796024,"Boyd, Mcdonald and Davidson",4
70630664,"Vaughan, Vargas and Wright",2
19130019,Taylor LLC,3
18958454,"Alexander, Marshall and Henderson",3
45856006,Jones LLC,5
69326455,"Alexander, Parker and Chavez",2
60811639,Benson Inc,4
59182221,Zuniga Ltd,5
56545425,Carter and Sons,2
53578549,Craig Group,2
78444379,Palmer Inc,1
42055792,"Crawford, Young and Fernandez",5
21206238,Perez Group,5
42207757,"Sheppard, Ruiz and Velez",1
67785698,Ross-Hernandez,2
05185177,White-Neal,1
02998237,Wolf Ltd,2
66446132,"Caldwell, Freeman and Rivera",5
86176255,Lewis-Lewis,5
31478465,Lowery-Thomas,2
81420216,"Johnson, Williams and Morris",5
74408160,"Oliver, Walker and Logan",1
40058696,"Brown, Moore and Ramirez",4
47667655,"Thornton, Norton and Jones",1
35398264,"Lewis, Morrison and Hodges",2
30932951,Hughes-Haney,1
84978202,"James, Weiss and Morales",2
66887577,Golden Group,2
31814164,Short Ltd,1
58820544,"Nelson, Williams and Hardy",5
09948242,"Williams, Jones and Richardson",2
95976525,Smith and Sons,2
24186667,"Lloyd, Johnson and Sanchez",4
58660478,Reynolds and Sons,5
31659055,"Campbell, Rangel and Smith",3
37471002,Ellis-Perez,5
75415396,"Bishop, Copeland and Wise",5
10320426,"King, Prince and Wall",2
70585926,Day-Brown,1
52226748,"Romero, Burton and Sanchez",3
80587583,Burns and Sons,1
31766470,Miller Group,2
82516598,Moreno and Sons,4
27308288,"Perez, Wood and Brown",1
33735078,Morgan LLC,1
79875318,Lane and Sons,2
65903070,Higgins PLC,4
73297819,Wilson-Higgins,5
98111862,"Taylor, Clark and Powell",3
90136153,Phillips-Hughes,5
51379988,Donaldson-Harris,4
81828784,"Robertson, Lopez and Burnett",3
27651841,Harper-Collins,4
21086625,Gutierrez LLC,2
37729431,Wells-Patrick,4
64398297,"Trujillo, Mercer and Brown",4
47913653,Sullivan Group,3
81930982,"Jackson, Garcia and Torres",4
60506184,"Ingram, Donovan and Sanford",3
08065537,Keith Ltd,2
67482740,Reed PLC,3
56208740,Martin Group,1
24527705,Villarreal Ltd,4
43610662,Hicks-Baker,1
21367892,"Clark, Phillips and Beck",5
17002714,"Reed, Nash and Dean",2
10239186,"Williams, Simpson and Garcia",1
07147876,Johnson Inc,4
68184414,Reynolds-Johnson,4
45555879,Hopkins and Sons,5
02397627,"Mack, Hines and Holmes",3
64176413,Escobar-King,2
53848833,Jarvis-Maynard,3
35917991,Roberts and Sons,1
95436418,"Garrett, Wilkins and Kemp",1
61358553,"Snow, Mitchell and Watts",4
91906496,Cox-Marshall,2
85303393,"Smith, Powell and Sawyer",4
66392200,Perez Ltd,2
13392475,Lewis Inc,1
94884340,Henry-Nelson,2
15050328,Newton Ltd,1
53001863,Wolf-Davies,2
79167963,White-Weaver,1
91035745,Brewer LLC,4
36678877,Harris-Grant,4
62265546,Fry Inc,1
43182374,"Sanchez, Oliver and Murphy",2
94118933,Bradley-Smith,5
24284493,"Hoffman, Wallace and Garcia",3
09853416,"Ross, Webster and Cole",5
03324301,"Armstrong, Chavez and Chen",1
85079519,Johnson Ltd,3
59619703,Howard-Bryan,2
38472459,"Nelson, Kennedy and Ayala",5
42879091,"Griffith, Crawford and Hill",3
56022735,Rice PLC,4
90141744,Greene Ltd,3
55112383,"Lopez, Johnston and Clark",5
14452437,Greene PLC,2
22586995,"Grimes, Smith and Newton",5
49009804,Romero Ltd,5
25375725,Pearson Ltd,1
42542506,Wilson Group,5
60216885,Wright LLC,2
28782841,Price Ltd,5
94599985,Lopez and Sons,1
50200603,Davis-Guerrero,4
70257571,Edwards-Jacobs,4
27043325,Vaughn-Cooper,2
17681698,"Williams, Craig and Marshall",4
89433461,Palmer PLC,3
75111670,Wright Ltd,4
84088451,Williams LLC,5
58584309,"Frey, West and Adams",2
46978455,"Brown, Berg and Arnold",1
20409593,Harmon and Sons,2
11701156,"Rodriguez, Strong and Mccoy",5
14092596,Montoya LLC,5
64485812,"Reyes, Green and Hull",4
08493026,White Group,3
35119272,"West, Graham and Walker",2
78920064,Wilkinson LLC,5
65911655,Floyd Inc,5
17838658,"Goodman, Holden and Meyer",2
41692639,"Shaw, Castro and Bowman",1
32327762,Acosta-White,3
87573824,Lewis Inc,3
71002637,Nelson PLC,3
42635826,Hines Group,3
18823813,Cantu Ltd,3
84555328,Moore-Branch,1
62585989,Moss-Oliver,2
21631207,"Richardson, Johnson and Hardin",1
60889447,Miranda PLC,5
55187251,"Hale, Taylor and Colon",2
31031233,Mills-Wright,1
60308511,Anderson-Jensen,4
87691467,Young-Wilson,1
24890861,Marquez LLC,3
21104077,Wilkins and Sons,2
10781647,Jacobson Ltd,2
62915397,Dean-Fowler,5
87270280,Carpenter and Sons,4
21023026,"Williams, Rivera and Rogers",4
87937688,"Rivera, Griffith and Garcia",2
67427864,Nelson-Day,1
69799624,Griffin and Sons,3
04092551,Marsh Inc,1
93999267,"Daniels, Wilkins and Wilson",4
61261440,Kelly Group,5
26964584,"Smith, Moore and Johnson",1
82032258,Nguyen-Martin,5
22911513,Phillips and Sons,5
47856714,Garcia-Young,5
19895956,Collier LLC,3
28891062,Bennett-Smith,1
18438178,"Woods, Welch and Rogers",4
95890241,Rice Inc,3
81241019,Lutz-Wolf,2
36266609,"Solis, Mckenzie and King",4
36400317,"Dunn, Daniels and Wood",3
14038402,Ferguson Ltd,2
41140352,Curtis LLC,3
72100448,Callahan-Bailey,4
28755517,Miller-Evans,4
41529249,Aguilar and Sons,3
43561339,Hart-Davis,3
75444877,Mcintosh and Sons,5
87310924,"Stephens, White and Hernandez",5
24329569,"Perkins, Delgado and Johnson",3
28425892,Newman and Sons,2
92399396,"Banks, Nichols and Gates",3
67766611,Cline-Bennett,1
88278988,Stuart and Sons,2
88170817,"Johns, Fernandez and Turner",2
49790788,Chapman-Pierce,4
23475281,"Swanson, Roth and Herman",5
87149227,Wilson LLC,5
06453558,Cook Group,1
97185628,Rice Ltd,3
74571826,Ramirez LLC,5
24522960,"Murphy, Nash and Johnson",1
08838353,Salazar-Bruce,1
34857496,"Coleman, Powell and Thompson",4
27601204,Morgan-Oneal,3
47049154,"Collins, Harris and Stephens",1
81796489,Campos and Sons,2
51397388,"Marshall, Zimmerman and Matthews",3
68087630,Rodriguez-Walker,1
31814522,"Smith, Gardner and Hendrix",1
03343876,Jones-Phelps,2
45364372,Rogers-Kaufman,4
90451515,Malone-Francis,3
93354912,"Luna, Townsend and Hill",1
41662359,Goodman-Daniels,4
16418912,Reyes-Douglas,3
16740051,King LLC,5
28570325,"Frost, Sanchez and Ramirez",5
43532964,Rose and Sons,3
14011528,Gould and Sons,5
97500599,Collins-Buckley,2
66051978,Elliott PLC,1
98420896,Brewer PLC,1
16770614,"Wilkinson, Richards and Fields",2
75488703,Walker-Chandler,5
52876370,Harris-Mcmillan,4
28870999,Herrera-Schmidt,1
33261744,"Chapman, Johnson and Buchanan",3
73480785,Ross and Sons,3
03868362,"Rojas, Lawrence and Beasley",3
86449939,"Bullock, Flowers and Potter",2
50751655,Reyes Group,2
97601258,Hines-Erickson,4
86507615,Barnes-Patterson,3
43330560,"Hughes, Vance and Powers",3
69240201,Cohen-Schultz,5
75856724,Johnson and Sons,5
16780187,"Phillips, Lee and Cunningham",1
53073211,Chandler-Gallegos,2
66069409,Cortez-Smith,1
53529374,"Smith, Ramirez and Hawkins",2
29534326,Knight-Cox,2
57807294,Frye-Parks,2
70244151,Baker-Duffy,5
63651294,"Reese, Bean and White",4
38162145,"Olson, Perez and Parrish",1
91801821,Lawrence-Beltran,3
16294141,Taylor and Sons,5
17311762,Garcia-Charles,1
68456481,Morris LLC,4
86096492,Cross-Beard,5
32701012,Smith Ltd,2
32994469,Robinson Ltd,5
72264256,Perry Inc,3
76144530,"Brown, Clark and Crawford",1
98639359,"Wilson, Clark and Ford",3
16106710,Adams Ltd,4
90367267,"Lee, Young and Smith",3
52722585,Carpenter Group,1
67559879,Moore Group,1
31312868,"Duncan, Bennett and Larsen",5
28632726,Buckley-Silva,4
67940745,Vasquez-Fisher,3
37047399,Allen Inc,3
26879499,"Foster, Horn and Byrd",5
66929031,Stevens and Sons,4
25639469,Todd PLC,5
34088654,Gardner PLC,1
55042628,"Jackson, Caldwell and Bentley",5
03879528,"Cooper, Holder and Fuentes",2
54769649,"Mercado, Smith and Shepherd",1
09802858,Griffin-White,3
23151994,Hogan-Pittman,1
54476561,"Meza, Travis and Bailey",1
39813589,Colon-Cruz,5
47046924,Gonzales Inc,2
22983800,Walsh PLC,2
30285729,Wright PLC,1
70843651,Garrett-Vasquez,4
50236848,"Gonzalez, Haney and Cole",1
11603733,Wright Group,1
38470363,Sanders LLC,1
23752788,"Foster, Myers and Rodriguez",5
10348802,"Fox, Johnson and Jensen",2
05141180,Davis-Hernandez,1
77133526,Dickson Ltd,5
46942166,Gonzalez Ltd,1
21688829,Harper LLC,2
06002350,Christensen Ltd,1
06233853,"Miller, King and Villa",1
75454500,Thomas LLC,2
79428873,Jenkins-Humphrey,5
57276588,"Anderson, Thomas and Pratt",1
12314287,Kramer and Sons,2
98863303,Lee-Hamilton,2
86868204,Gray-Watson,3
32822113,Jenkins-Beck,1
41367858,"Murray, Cervantes and Reyes",3
52842733,Velasquez-Taylor,3
54820210,"Saunders, Spence and Young",3
22718570,"Hicks, Pennington and Harris",4
90074318,"Perez, Walker and Fitzpatrick",3
60215130,Rodriguez-Rodriguez,1
33043005,Chambers Inc,4
88146676,"Cantrell, Scott and Barton",1
75262181,Knapp Inc,2
29362240,James Group,2
78214736,"Ruiz, Huynh and Thomas",5
61242869,"Miller, Love and James",4
71390444,Juarez Inc,4
65167250,"Stone, Ellison and Edwards",1
29791668,"Jones, Perez and Robinson",4
04810865,"Jordan, Jacobson and Phillips",5
20316372,Crosby-Hester,2
09917033,Noble and Sons,4
11911647,Kim Ltd,2
06832667,"Orr, Singleton and Moss",5
61068933,"Garcia, Chase and Wiggins",2
81834877,"Crane, Franco and Nguyen",2
54755420,Stone LLC,3
72892640,"King, Conner and Wilson",3
63488975,Bailey-Keller,5
79163446,Wallace and Sons,4
51952587,Cruz Group,2
39564177,Neal-Olson,1
22996831,"Navarro, Carr and Garza",1
80042785,"Klein, Brown and Oneill",5
22350428,Santos Group,2
72036914,"Johnson, Parker and Montgomery",4
18215359,"Barber, Johnson and Perry",4
46162557,Ross-Hernandez,3
32544725,Simmons LLC,5
72661550,Shaffer-Nelson,5
41866245,Golden LLC,2
10296752,Wood-Moreno,1
37692001,Davis PLC,1
16589087,Anderson-King,4
17146838,Farmer LLC,1
87760668,Maldonado and Sons,2
01448269,Morales-Osborne,5
89361832,Brown-Wood,1
05122714,Hernandez-Owens,2
87810592,Jackson-Williams,4
57392806,Nichols Group,4
07140518,"Archer, Bradley and Johnson",1
79655675,"Brown, Shepard and Thomas",2
42149514,"Phillips, Zavala and Cohen",5
72303566,Bailey PLC,4
75121020,Williams Group,4
25659573,"Haas, Warren and Miller",4
15304995,Jones Ltd,3
57236216,"Nelson, Page and Browning",3
38027482,Murray-Cobb,5
12796946,Melton-Hood,2
25699869,"Gray, Ramirez and Lewis",4
36751150,Hunt-Carter,4
50436972,Adams-Jones,5
21491085,"Powell, Garcia and Carson",2
50121557,Ingram LLC,4
77680334,Adams-Wagner,3
68812546,Norton-Williams,1
26400822,"Johnson, Owen and Davis",5
04258377,"Marks, Morgan and Clark",4
32411034,Dickerson PLC,2
79227681,Merritt and Sons,3
42161288,Daniels and Sons,5
85490642,Gonzales-Wagner,2
45690334,Ross-Graves,2
35063339,Watkins PLC,5
11272731,Mendez LLC,5
64049090,"Roth, Cruz and Lopez",4
55429320,Castaneda Ltd,5
92230866,Andrade PLC,4
73806011,Hayes-Smith,4
29404476,Chavez-Moss,3
00037594,Cole-Rivers,2
14225468,Bailey and Sons,4
25269390,"Davis, Taylor and Manning",4
01220223,Dixon-Garrett,3
20085513,"Crawford, Nguyen and Hammond",4
21292453,Sheppard Inc,2
53736802,Vaughan Inc,3
30584853,Schneider PLC,2
58669877,"White, Williams and Moss",3
40664675,Rivera Ltd,2
68516949,"Ellis, Roberts and Smith",3
97290551,"Anderson, Gutierrez and Mcdowell",4
40137476,Rodriguez Group,5
97146117,Solomon-Roberson,4
86174695,Brown and Sons,2
74933433,Hamilton Ltd,1
73083566,"Knight, Contreras and Peterson",5
39593818,"Harrison, Ramirez and Hammond",5
21314414,White LLC,1
48206495,Alvarez-Smith,1
87369953,Lozano and Sons,4
23879928,Bell-Robertson,1
20578695,"Jackson, Scott and Mack",2
19289663,"Brown, Taylor and Mccoy",1
76164859,"Nguyen, Sandoval and Brown",1
90615054,Frank-Greer,4
20304546,Williams PLC,4
15974365,"Gillespie, Simmons and Taylor",4
89027295,"Walker, Jones and Rogers",4
72212400,"Booth, Stewart and Alvarado",3
59983163,"Gomez, Fowler and Fernandez",5
66062943,Cardenas-Ferguson,5
67684496,"Morris, Nguyen and Whitaker",5
92838734,Calderon LLC,1
83059124,"Butler, Pollard and Edwards",3
82563486,Sloan-Lewis,5
76890987,Haynes-Phillips,1
86112864,Diaz-Townsend,1
37087814,Dean-Gonzalez,1
64705712,Pacheco-Hall,4
97508557,Davis Inc,3
48781251,"Bishop, Wilson and Jones",3
03246658,"Ramirez, Manning and Cook",1
57929781,Perez and Sons,1
13311865,Wilson-Ferguson,1
29279838,Morales-Molina,1
86046350,Clarke-Steele,1
74064571,"Hartman, Ware and Carter",3
71783642,"Burke, Black and Sanders",4
23203419,Tran-Bauer,3
07489570,Williams-Alexander,3
65886410,Beltran-Howell,5
04519621,"Harris, Terry and Phillips",4
00745659,"Cook, Perez and Thomas",1
66786139,Williams-Krueger,4
70994568,Fox and Sons,3
77770691,Novak-Valentine,5
90664342,Diaz Group,2
23645547,Burns-Williamson,1
25191325,Thompson-Lang,1
36320301,Francis-Reilly,1
79389594,Lopez-Mcguire,1
93008297,"Rodriguez, Harris and Cline",2
95059792,Smith-Alexander,5
92674257,Hutchinson-Kelly,2
53069214,Duran Ltd,2
06434885,Green Ltd,3
94328998,Orr and Sons,5
42157953,Jackson-Davies,2
21644658,Campbell-Hardy,2
69938351,Chen-Mckee,3
01861327,Escobar LLC,1
27862025,"Johnston, Stone and Barnes",3
78556218,Sullivan Inc,2
28729129,"Montgomery, Smith and Ingram",1
01059649,"Edwards, Francis and Cervantes",4
93509794,"Hall, Long and Mcknight",2
15477781,Herman-Montgomery,3
69987373,Hernandez-Hines,5
40333571,"White, Turner and Conway",4
26498263,Norman-Peters,2
87245653,Baxter Inc,1
70338843,Le LLC,2
36347087,Robinson-Sanchez,4
25570939,Clark-Anderson,1
10039915,Palmer Ltd,4
34257715,Davis-Franklin,2
21551468,Obrien-Price,3
01488661,Davis LLC,5
71214016,Brown-Rogers,3
81554317,Lynn-Ward,3
14205477,Huber PLC,4
73499381,Moore Inc,4
87409352,Ferguson-Fowler,1
77412430,Price-Kidd,5
16314894,"Garcia, Ward and Powers",1
67487011,Hernandez Inc,2
13213701,Williams PLC,5
31163507,Robertson-Sloan,1
42044338,Edwards-Davis,1
24522472,"Kirk, Warner and Macdonald",4
24796958,"Smith, Richards and Leach",5
69624179,Peterson Ltd,3
17708623,Smith-Green,1
45844102,"Robbins, Gonzalez and Long",3
21207167,"Jones, Cooper and Edwards",4
76399244,Pham and Sons,5
65832561,"Jenkins, Perry and Coleman",1
00087087,"Stephens, Jordan and Cardenas",4
22648426,"Shannon, Rodgers and Cox",4
80738541,Moyer-Lewis,1
04223313,Miller-Farley,5
77449061,Patel-Gonzalez,2
58067802,Lopez-Mcdonald,3
37165222,Mcgee-Guzman,5
01007022,"Bryant, Wright and Byrd",3
48157766,Ballard-Johnson,1
49698657,Johnson-Thompson,1
94088854,Rodriguez-Hayes,4
85274556,Burns LLC,4
36064373,Simpson and Sons,4
74058631,"Smith, Johnson and Martinez",1
00285407,Le-Smith,5
67088171,Swanson LLC,5
82549251,"Ramos, Hicks and Ramirez",1
58870112,Miller-Wagner,3
93030458,Bailey Group,5
17188524,Patel LLC,2
14480652,Jones PLC,5
46356079,"Turner, Hansen and Ward",1
74657506,Williams LLC,1
24254007,Thomas PLC,3
44887087,Austin-Thompson,2
79180030,"Walker, Simmons and Nelson",1
61810242,"Cox, Lynch and Welch",2
00319294,Mccall-Garcia,1
68487744,"Graves, Palmer and Lutz",3
43701230,Brown-Smith,5
53121257,"Wright, Norman and Gardner",3
91111807,Roberts Ltd,5
25349993,"Roberts, Price and Russo",2
84250698,"Scott, Wong and Brown",1
50903351,Hendricks Inc,5
20516611,"Hawkins, Berry and Riley",1
01746907,Odom-White,1
48786263,Payne-Jones,4
85927988,"Brown, Nguyen and Brown",5
92076716,Sullivan-Rush,3
35935759,Morris-Wade,1
57598550,Flores Group,5
26985763,White-Washington,5
92858763,"Mendez, Daniels and White",5
11154921,"Villarreal, Peters and Simmons",2
24224055,Taylor Group,2
62540308,Edwards Ltd,2
79468152,Reed-Brooks,5
49283471,"Warren, Chambers and Sellers",1
36815760,"Jackson, Arroyo and Stewart",5
47473102,Wells-Howe,5
80662693,Clark-Hall,2
56687972,"Sanchez, Middleton and Marshall",3
19008752,"Wheeler, Johnson and Moore",2
86593144,"Price, Simpson and Brock",5
71217086,"Benson, Johnson and Perry",2
16040878,Robinson LLC,4
74189649,Gonzalez-Hayes,3
02540009,Velasquez-Ross,5
76136399,"Smith, Collins and Howard",1
88736648,Cummings LLC,4
28460947,Allen LLC,4
89711705,Jackson-Sanders,3
58791837,Trujillo LLC,2
67169627,Johnson-Adams,2
01245547,Doyle-Hernandez,5
14869242,"Garza, Martinez and Richmond",3
32209150,Cobb PLC,5
91823502,"Gillespie, Moore and Charles",1
90321375,Aguilar PLC,3
16821835,"Howard, Brown and Coleman",5
48607858,Salazar Ltd,3
18535822,"Thomas, Bailey and Mcmahon",4
42837114,Adams-Walker,1
87530551,Taylor-Gomez,3
64412443,Gray-Clark,1
43586851,Hernandez LLC,1
85914551,Williams Ltd,4
46699213,Carpenter-Anderson,3
59036937,Lewis-Cruz,5
10550182,Montes and Sons,1
28640370,Bridges-Murphy,2
00910927,White-Fisher,3
97409625,Bennett PLC,1
65295496,Phillips-Brown,1
05907410,Ellis Ltd,4
13213862,"Harris, Rangel and Clark",3
19260419,Lewis-Hancock,3
00158671,Coleman PLC,4
87693225,"Acosta, Sanchez and Martin",4
30212367,"Ramirez, Wong and White",1
87275513,"Fox, Bennett and Perez",4
57275345,Shah-Joseph,3
68711146,Murphy Inc,4
05740475,Villanueva PLC,5
64462745,James Ltd,1
10153116,Bauer and Sons,4
49384796,Neal Ltd,3
59998945,Shields Inc,4
46662149,Escobar Group,4
67896738,Hanna-Baldwin,1
57891071,Jones and Sons,4
48207812,"Williams, Wilson and Kidd",1
85894938,"Berger, Smith and Figueroa",1
46059246,Russell-Long,2
49047639,Vaughn-Williams,1
45439346,Lynch Inc,1
06100728,Maxwell-Guzman,5
01419993,"Bartlett, Jackson and Williams",3
05437108,Guerrero-Sherman,5
63812312,Neal LLC,1
50555727,Pratt-Lopez,1
41561799,Sampson PLC,2
48927673,Davis-Willis,1
61582941,"Garcia, Walton and Reese",1
50872619,"Griffith, Bryant and Holt",5
93817486,"Simmons, Perez and Brown",3
06618544,"Long, Deleon and Price",1
94235494,Wise-Stark,1
74875481,Chen-Taylor,4
00507233,Bradley PLC,2
49037166,Oconnor Inc,1
23140738,Ward Group,1
80018742,"Mcmahon, Rodriguez and Brewer",4
