ID,ID_CONTENEDOR_ACTUAL,EXISTENCIAS_ACTUALES,NIVEL_REORDEN
41366,41366,7576082,7767
41367,41367,3557074,94688
41368,41368,4740660,44541
41369,41369,2680240,16023
41370,41370,1429225,42414
41371,41371,7469057,89411
41372,41372,3166971,90720
41373,41373,6352723,25395
41374,41374,2004912,14800
41375,41375,1248141,57892
41376,41376,7183595,71901
41377,41377,4975913,67216
41378,41378,3945750,30688
41379,41379,6830080,81642
41380,41380,7651738,18160
41381,41381,2077681,29158
41382,41382,1943975,81725
41383,41383,2232556,63475
41384,41384,3801895,42552
41385,41385,7532584,67820
41386,41386,4715068,46833
41387,41387,4304492,92126
41388,41388,7115061,26326
41389,41389,9516715,92447
41390,41390,8678717,56778
41391,41391,9555772,49507
41392,41392,1166230,48072
41393,41393,4691812,44367
41394,41394,2501524,32054
41395,41395,5645556,2360
41396,41396,5194502,61313
41397,41397,7573566,41703
41398,41398,675228,53356
41399,41399,6529030,67914
41400,41400,1041877,43697
41401,41401,2078433,62359
41402,41402,7552753,66634
41403,41403,9773914,13748
41404,41404,9019648,10747
41405,41405,4119904,5871
41406,41406,7794198,33520
41407,41407,6478146,25188
41408,41408,5198972,36213
41409,41409,1176151,91554
41410,41410,7775669,24988
41411,41411,3637682,38917
41412,41412,488513,12000
41413,41413,3085502,4406
41414,41414,3741783,12184
41415,41415,3600934,53531
41416,41416,3528302,37526
41417,41417,6900700,35957
41418,41418,4939325,28995
41419,41419,3440067,89168
41420,41420,5447670,99034
41421,41421,9585577,44516
41422,41422,7580948,35850
41423,41423,6193649,28714
41424,41424,5916095,99723
41425,41425,9502990,89584
41426,41426,2233418,35306
41427,41427,6083115,29743
41428,41428,6327419,71982
41429,41429,9546644,59435
41430,41430,2998257,89744
41431,41431,67883,89143
41432,41432,9208564,78037
41433,41433,195525,42986
41434,41434,2568226,72395
41435,41435,3004696,67101
41436,41436,164353,76770
41437,41437,2416416,84804
41438,41438,23389,25315
41439,41439,915257,33648
41440,41440,6996533,38479
41441,41441,2870350,4033
41442,41442,5581757,23709
41443,41443,8373639,71230
41444,41444,6096487,32572
41445,41445,2518498,38945
41446,41446,206288,79342
41447,41447,3861810,59280
41448,41448,5245554,92011
41449,41449,8841937,71666
41450,41450,9485334,73243
41451,41451,6335643,97183
41452,41452,6149309,18280
41453,41453,2982950,62827
41454,41454,3311330,14297
41455,41455,6872648,97473
41456,41456,7119101,19427
41457,41457,9303357,17043
41458,41458,1010462,35381
41459,41459,53828,61795
41460,41460,4457651,13141
41461,41461,9290492,94626
41462,41462,5831142,87370
41463,41463,7406995,7917
41464,41464,4338750,33160
41465,41465,5089949,66534
41466,41466,7213878,68768
41467,41467,5404112,30345
41468,41468,4403602,16627
41469,41469,7700687,74291
41470,41470,9239028,28492
41471,41471,8754100,77285
41472,41472,4457905,53685
41473,41473,3663173,87987
41474,41474,2808553,12419
41475,41475,8843289,90731
41476,41476,8978712,35315
41477,41477,6176714,53681
41478,41478,4731772,39734
41479,41479,3984418,46294
41480,41480,2138461,87851
41481,41481,5739546,19230
41482,41482,1340621,89573
41483,41483,480766,1009
41484,41484,9408595,28835
41485,41485,8848076,33003
41486,41486,7286581,13331
41487,41487,4653965,53645
41488,41488,4580601,95802
41489,41489,263846,81819
41490,41490,9339258,12951
41491,41491,5632972,69692
41492,41492,2835065,69389
41493,41493,6939631,91901
41494,41494,7367199,786
41495,41495,562836,53150
41496,41496,4831236,5775
41497,41497,4756086,39166
41498,41498,4628626,96909
41499,41499,4961794,39183
41500,41500,3734291,74724
41501,41501,6445417,23105
41502,41502,3756456,97997
41503,41503,4716162,4440
41504,41504,4319352,19535
41505,41505,2247678,40090
41506,41506,6486612,2589
41507,41507,9841112,9757
41508,41508,3388864,18423
41509,41509,6289683,14341
41510,41510,2156204,83955
41511,41511,8556308,78401
41512,41512,4878827,8854
41513,41513,8195187,45035
41514,41514,3209421,13196
41515,41515,9863299,41131
41516,41516,5312064,14117
41517,41517,3783357,56715
41518,41518,3835483,60746
41519,41519,8364494,45622
41520,41520,2855330,68234
41521,41521,6828491,13200
41522,41522,4383077,62217
41523,41523,8240837,78319
41524,41524,1631103,1534
41525,41525,2638372,13661
41526,41526,3366652,69359
41527,41527,289562,58412
41528,41528,4724554,76025
41529,41529,5146535,59906
41530,41530,5493973,28813
41531,41531,1081617,23489
41532,41532,7523214,67793
41533,41533,1459164,15536
41534,41534,4399362,76762
41535,41535,591664,731
41536,41536,4505973,72899
41537,41537,8110264,80564
41538,41538,4048931,11085
41539,41539,8092632,77235
41540,41540,53182,38951
41541,41541,3684915,24952
41542,41542,455503,45198
41543,41543,1710889,88540
41544,41544,5835739,64279
41545,41545,6103171,65536
41546,41546,2482210,56293
41547,41547,6648388,42049
41548,41548,7990876,49087
41549,41549,5341333,44615
41550,41550,8790179,99114
41551,41551,1344041,25420
41552,41552,7307340,82836
41553,41553,7855061,47598
41554,41554,5328477,79058
41555,41555,459398,96567
41556,41556,237925,94785
41557,41557,4170876,8127
41558,41558,5388342,12750
41559,41559,8305413,14110
41560,41560,6322324,93569
41561,41561,1489352,48389
41562,41562,9340830,92446
41563,41563,8028072,39542
41564,41564,938616,48335
41565,41565,6790086,12354
41566,41566,7333843,16265
41567,41567,5911778,5389
41568,41568,6727816,95494
41569,41569,6162891,81320
41570,41570,1036478,81605
41571,41571,2627447,95423
41572,41572,5202646,93086
41573,41573,7712032,5077
41574,41574,9506587,98075
41575,41575,6352854,88227
41576,41576,2103303,34776
41577,41577,9082080,67925
41578,41578,5274072,86082
41579,41579,7195499,74212
41580,41580,5848370,6695
41581,41581,4179712,46951
41582,41582,8703491,22510
41583,41583,6034060,68964
41584,41584,1276806,50552
41585,41585,2715988,65409
41586,41586,2461167,82265
41587,41587,1224996,49276
41588,41588,8744604,2954
41589,41589,5334425,12778
41590,41590,2814097,30360
41591,41591,8814057,13674
41592,41592,7661433,4392
41593,41593,5089828,45937
41594,41594,9260647,83676
41595,41595,4439484,75268
41596,41596,3799780,68207
41597,41597,1513816,88242
41598,41598,4616132,8544
41599,41599,1175486,17652
41600,41600,4231627,37826
41601,41601,6310258,11396
41602,41602,8609874,7540
41603,41603,1057768,58469
41604,41604,9251378,68617
41605,41605,950174,68923
41606,41606,8590711,30232
41607,41607,8249710,39076
41608,41608,7389504,46230
41609,41609,6497842,97386
41610,41610,56964,69818
41611,41611,774251,32640
41612,41612,6505756,97831
41613,41613,5324239,78089
41614,41614,8643692,908
41615,41615,4560844,5456
41616,41616,6361734,67976
41617,41617,6630011,30170
41618,41618,138927,92282
41619,41619,8455005,98521
41620,41620,8715158,52389
41621,41621,8626316,65550
41622,41622,9641608,32910
41623,41623,7147353,14994
41624,41624,9247884,26983
41625,41625,9404578,19286
41626,41626,9790577,92742
41627,41627,4743331,43464
41628,41628,8500079,25124
41629,41629,7720585,57953
41630,41630,8558629,80485
41631,41631,8095875,39075
41632,41632,9088342,84842
41633,41633,3898845,91224
41634,41634,1017273,37549
41635,41635,5521714,26507
41636,41636,3431149,64924
41637,41637,1216193,57420
41638,41638,6631435,22997
41639,41639,5334820,55551
41640,41640,204290,66765
41641,41641,1599447,30572
41642,41642,3455228,77567
41643,41643,1184377,50248
41644,41644,1326989,77350
41645,41645,2771625,94935
41646,41646,2248917,74124
41647,41647,3326005,89543
41648,41648,5895312,99151
41649,41649,3524762,54382
41650,41650,6474684,96082
41651,41651,9051772,58893
41652,41652,796527,49079
41653,41653,6676327,36691
41654,41654,854336,18875
41655,41655,6472267,93444
41656,41656,3189968,47299
41657,41657,1177735,78651
41658,41658,209893,24646
41659,41659,6738319,61156
41660,41660,9076708,17874
41661,41661,3448217,54084
41662,41662,3643288,6798
41663,41663,3832752,19832
41664,41664,8087373,72318
41665,41665,1872250,38021
41666,41666,8468876,61472
41667,41667,6437398,17790
41668,41668,7569385,43484
41669,41669,4566120,58407
41670,41670,4051270,91371
41671,41671,2755945,41020
41672,41672,4727065,26486
41673,41673,3505905,54945
41674,41674,6187540,33659
41675,41675,4845535,78304
41676,41676,4236776,97713
41677,41677,7190842,39663
41678,41678,7269483,48270
41679,41679,9489033,34888
41680,41680,3253171,92372
41681,41681,3425015,7009
41682,41682,521370,49249
41683,41683,4465685,1005
41684,41684,7099795,67859
41685,41685,7660055,2789
41686,41686,3649793,771
41687,41687,8326861,12716
41688,41688,1074819,61472
41689,41689,7472333,76833
41690,41690,1018956,66555
41691,41691,1299050,47045
41692,41692,5874515,62235
41693,41693,8587559,57241
41694,41694,6642794,84746
41695,41695,5548680,14222
41696,41696,8174328,71075
41697,41697,4718630,38745
41698,41698,5678129,52972
41699,41699,8031351,67738
41700,41700,6641876,48150
41701,41701,1562252,16482
41702,41702,6519523,4782
41703,41703,6108577,10255
41704,41704,2576084,86497
41705,41705,4549360,45751
41706,41706,4418656,32986
41707,41707,1514443,94059
41708,41708,7805996,149
41709,41709,3103280,289
41710,41710,4671860,55658
41711,41711,2105930,25247
41712,41712,1415137,93742
41713,41713,3872852,9507
41714,41714,7495721,25679
41715,41715,295739,12274
41716,41716,8534448,68534
41717,41717,3528534,67930
41718,41718,9645883,61388
41719,41719,9492548,15244
41720,41720,760114,28412
41721,41721,5390099,63568
41722,41722,841807,33073
41723,41723,826633,33398
41724,41724,8647863,92002
41725,41725,5009121,3978
41726,41726,4370502,92655
41727,41727,6365659,90848
41728,41728,8200470,78400
41729,41729,2512235,66442
41730,41730,7745551,53544
41731,41731,9253220,19581
41732,41732,3209516,38462
41733,41733,6461690,7101
41734,41734,8433900,14615
41735,41735,2980322,6642
41736,41736,2604127,57035
41737,41737,3643143,39277
41738,41738,8268714,70371
41739,41739,8821057,82567
41740,41740,1190501,43021
41741,41741,1623258,80725
41742,41742,5340954,13618
41743,41743,3014665,49731
41744,41744,572830,58758
41745,41745,71613,97748
41746,41746,5956222,32630
41747,41747,9758835,37982
41748,41748,54698,65090
41749,41749,2984024,3948
41750,41750,6465618,27774
41751,41751,5470369,39772
41752,41752,5362912,6744
41753,41753,9993255,43760
41754,41754,7043520,89301
41755,41755,1953044,62981
41756,41756,6838256,12718
41757,41757,1736197,94273
41758,41758,6151730,29092
41759,41759,8155001,59681
41760,41760,3432897,54953
41761,41761,514154,90937
41762,41762,6719829,303
41763,41763,7350937,80649
41764,41764,1774302,26152
41765,41765,8669649,83325
41766,41766,1147536,15451
41767,41767,2152869,49214
41768,41768,1965786,44465
41769,41769,228789,12201
41770,41770,9602960,72963
41771,41771,4870153,39765
41772,41772,4862878,61205
41773,41773,3569454,58796
41774,41774,2843225,30706
41775,41775,3640316,41467
41776,41776,5514857,59367
41777,41777,1427535,6628
41778,41778,5245278,26559
41779,41779,8437837,68929
41780,41780,444075,10015
41781,41781,6138780,30280
41782,41782,8050146,36068
41783,41783,5039635,76524
41784,41784,7053250,69082
41785,41785,9238010,46274
41786,41786,8548893,96832
41787,41787,2223634,53319
41788,41788,7479099,97013
41789,41789,9308362,10545
41790,41790,1549532,1037
41791,41791,1616589,12527
41792,41792,194508,34344
41793,41793,1426552,62610
41794,41794,8686565,11638
41795,41795,1122458,89309
41796,41796,8285090,99704
41797,41797,242889,76724
41798,41798,4868878,31364
41799,41799,6685481,60607
41800,41800,9265669,46492
41801,41801,2206088,61271
41802,41802,3737143,49350
41803,41803,9121072,47165
41804,41804,7627699,99143
41805,41805,2746933,42153
41806,41806,4242767,46663
41807,41807,6987196,83711
41808,41808,5210392,15982
41809,41809,1660288,32669
41810,41810,2918850,9308
41811,41811,4284819,93829
41812,41812,9276027,56964
41813,41813,8791712,81782
41814,41814,9926132,3613
41815,41815,5298835,20044
41816,41816,3635181,40071
41817,41817,2985317,32788
41818,41818,4231903,36297
41819,41819,9093194,166
41820,41820,4797922,30668
41821,41821,6253436,89600
41822,41822,4567385,93660
41823,41823,1883481,6911
41824,41824,3962500,23383
41825,41825,3789148,90244
41826,41826,5943770,56673
41827,41827,8501679,32583
41828,41828,4376587,1327
41829,41829,1955049,27157
41830,41830,5843973,78265
41831,41831,9094457,25981
41832,41832,6713290,94533
41833,41833,6192564,23632
41834,41834,8417943,62124
41835,41835,8568733,30643
41836,41836,1984217,19837
41837,41837,5159373,64849
41838,41838,8344120,92268
41839,41839,3980429,3537
41840,41840,2718981,18469
41841,41841,9978571,19512
41842,41842,9863117,59959
41843,41843,7447684,62241
41844,41844,1155244,85835
41845,41845,5703000,22310
41846,41846,4555491,19141
41847,41847,8112313,44059
41848,41848,1267867,90711
41849,41849,2851257,51403
41850,41850,588414,23532
41851,41851,9450903,15584
41852,41852,4871631,1309
41853,41853,8402408,80574
41854,41854,1528394,76251
41855,41855,5494052,71691
41856,41856,9184763,87914
41857,41857,7114905,57476
41858,41858,356209,83686
41859,41859,3743232,7299
41860,41860,7734502,18975
41861,41861,5249679,71414
41862,41862,5337019,32222
41863,41863,5268876,50452
41864,41864,3947035,27796
41865,41865,2804419,33965
41866,41866,6207894,41700
41867,41867,8262429,54064
41868,41868,1073036,44668
41869,41869,3992527,61551
41870,41870,471003,99090
41871,41871,1035819,43614
41872,41872,3010962,22837
41873,41873,7809882,43211
41874,41874,640555,96912
41875,41875,256996,80221
41876,41876,9559588,18841
41877,41877,916590,26508
41878,41878,3668498,73489
41879,41879,8427251,59816
41880,41880,9648108,19305
41881,41881,3141441,14231
41882,41882,8653905,38786
41883,41883,5587241,29994
41884,41884,5478025,41156
41885,41885,7525331,57705
41886,41886,4682169,36530
41887,41887,5711061,82023
41888,41888,4801349,27622
41889,41889,4904934,37857
41890,41890,7001334,53044
41891,41891,3698961,21885
41892,41892,953041,93751
41893,41893,2901500,17468
41894,41894,9272922,48325
41895,41895,5142411,95950
41896,41896,4174451,86810
41897,41897,4190493,57476
41898,41898,204529,16969
41899,41899,4374447,26883
41900,41900,3946955,90468
41901,41901,4701461,93105
41902,41902,5459272,55359
41903,41903,2612912,13609
41904,41904,3212038,20083
41905,41905,9810402,14194
41906,41906,9281180,62332
41907,41907,3684695,64633
41908,41908,1609841,91435
41909,41909,7101004,80747
41910,41910,4759541,23195
41911,41911,5232287,91813
41912,41912,3411312,68048
41913,41913,8409186,19783
41914,41914,4354674,31255
41915,41915,9089354,42652
41916,41916,5145010,85102
41917,41917,1217079,12955
41918,41918,6400155,75606
41919,41919,3124487,29925
41920,41920,2094294,27757
41921,41921,6120698,44286
41922,41922,5221077,96414
41923,41923,9962216,2819
41924,41924,5466476,40160
41925,41925,2247423,12901
41926,41926,211104,26448
41927,41927,4341060,43072
41928,41928,1953593,44780
41929,41929,894680,7938
41930,41930,133521,60981
41931,41931,6319945,54013
41932,41932,7288022,73121
41933,41933,209523,23782
41934,41934,6754695,86820
41935,41935,1679202,86792
41936,41936,6283940,51123
41937,41937,3041107,46766
41938,41938,1745685,38548
41939,41939,6828719,83193
41940,41940,1854493,32875
41941,41941,4797099,26994
41942,41942,2066537,7564
41943,41943,5437214,91307
41944,41944,3872433,7374
41945,41945,9791474,43120
41946,41946,8663992,86046
41947,41947,1310025,59215
41948,41948,1688940,61211
41949,41949,6210858,88115
41950,41950,142378,74542
41951,41951,1705314,55898
41952,41952,4584592,13031
41953,41953,2977059,75566
41954,41954,2684816,78993
41955,41955,4551181,25562
41956,41956,7022587,53864
41957,41957,4978797,32004
41958,41958,9924440,71713
41959,41959,4002723,2928
41960,41960,1414139,97377
41961,41961,1374762,1077
41962,41962,8448373,99108
41963,41963,6128916,14848
41964,41964,4843265,68303
41965,41965,5753520,64119
